pea,cuidados_val,weights,cuidados_var_name
No participan en el mercado laboral,1.7868020304568528,109,cuidados_thrs_hombres
No participan en el mercado laboral,1.7871287128712872,361,cuidados_thrs_hombres
No participan en el mercado laboral,1.8,90,cuidados_thrs_hombres
No participan en el mercado laboral,1.800106326422116,568,cuidados_thrs_hombres
No participan en el mercado laboral,1.804953560371517,186,cuidados_thrs_hombres
No participan en el mercado laboral,1.8235294117647058,86,cuidados_thrs_hombres
No participan en el mercado laboral,1.8368055555555556,338,cuidados_thrs_hombres
No participan en el mercado laboral,1.8519909842223892,419,cuidados_thrs_hombres
No participan en el mercado laboral,1.8885135135135136,559,cuidados_thrs_hombres
No participan en el mercado laboral,1.9087719298245613,136,cuidados_thrs_hombres
No participan en el mercado laboral,1.9114642451759365,460,cuidados_thrs_hombres
No participan en el mercado laboral,1.9145427286356822,464,cuidados_thrs_hombres
No participan en el mercado laboral,1.9150326797385622,586,cuidados_thrs_hombres
No participan en el mercado laboral,1.9153439153439153,181,cuidados_thrs_hombres
No participan en el mercado laboral,1.9416752312435765,2292,cuidados_thrs_hombres
No participan en el mercado laboral,1.948051948051948,54,cuidados_thrs_hombres
No participan en el mercado laboral,1.9565217391304348,98,cuidados_thrs_hombres
No participan en el mercado laboral,1.9583510412239693,817,cuidados_thrs_hombres
No participan en el mercado laboral,1.963021243115657,582,cuidados_thrs_hombres
No participan en el mercado laboral,1.9646017699115044,111,cuidados_thrs_hombres
No participan en el mercado laboral,1.975,505,cuidados_thrs_hombres
No participan en el mercado laboral,1.9760479041916168,56,cuidados_thrs_hombres
No participan en el mercado laboral,1.9924242424242424,291,cuidados_thrs_hombres
No participan en el mercado laboral,1.99405425492382,831,cuidados_thrs_hombres
No participan en el mercado laboral,2,15485,cuidados_thrs_hombres
No participan en el mercado laboral,2.0174418604651163,116,cuidados_thrs_hombres
No participan en el mercado laboral,2.0185414091470952,397,cuidados_thrs_hombres
No participan en el mercado laboral,2.0205128205128204,197,cuidados_thrs_hombres
No participan en el mercado laboral,2.028169014084507,128,cuidados_thrs_hombres
No participan en el mercado laboral,2.0389016018306636,227,cuidados_thrs_hombres
No participan en el mercado laboral,2.047244094488189,150,cuidados_thrs_hombres
No participan en el mercado laboral,2.0473856209150325,127,cuidados_thrs_hombres
No participan en el mercado laboral,2.051282051282051,114,cuidados_thrs_hombres
No participan en el mercado laboral,2.051813471502591,386,cuidados_thrs_hombres
No participan en el mercado laboral,2.075334143377886,214,cuidados_thrs_hombres
No participan en el mercado laboral,2.076923076923077,155,cuidados_thrs_hombres
No participan en el mercado laboral,2.0890688259109313,129,cuidados_thrs_hombres
No participan en el mercado laboral,2.0939597315436242,260,cuidados_thrs_hombres
No participan en el mercado laboral,2.1126126126126126,134,cuidados_thrs_hombres
No participan en el mercado laboral,2.1138088012139606,199,cuidados_thrs_hombres
No participan en el mercado laboral,2.115689381933439,995,cuidados_thrs_hombres
No participan en el mercado laboral,2.117859290438966,494,cuidados_thrs_hombres
No participan en el mercado laboral,2.118236472945892,202,cuidados_thrs_hombres
No participan en el mercado laboral,2.1315789473684212,148,cuidados_thrs_hombres
No participan en el mercado laboral,2.136125654450262,123,cuidados_thrs_hombres
No participan en el mercado laboral,2.138367190494442,1594,cuidados_thrs_hombres
No participan en el mercado laboral,2.1606235174517114,931,cuidados_thrs_hombres
No participan en el mercado laboral,2.1635220125786163,86,cuidados_thrs_hombres
No participan en el mercado laboral,2.1687161829808166,891,cuidados_thrs_hombres
No participan en el mercado laboral,2.1739130434782608,105,cuidados_thrs_hombres
No participan en el mercado laboral,2.1750663129973473,183,cuidados_thrs_hombres
No participan en el mercado laboral,2.175126345858053,2976,cuidados_thrs_hombres
No participan en el mercado laboral,2.1931818181818183,212,cuidados_thrs_hombres
No participan en el mercado laboral,2.1933333333333334,47,cuidados_thrs_hombres
No participan en el mercado laboral,2.193548387096774,34,cuidados_thrs_hombres
No participan en el mercado laboral,2.200892857142857,134,cuidados_thrs_hombres
No participan en el mercado laboral,2.2134831460674156,144,cuidados_thrs_hombres
No participan en el mercado laboral,2.2222222222222223,28,cuidados_thrs_hombres
No participan en el mercado laboral,2.2402234636871508,136,cuidados_thrs_hombres
No participan en el mercado laboral,2.24190800681431,188,cuidados_thrs_hombres
No participan en el mercado laboral,2.2446043165467624,522,cuidados_thrs_hombres
No participan en el mercado laboral,2.250363196125908,516,cuidados_thrs_hombres
No participan en el mercado laboral,2.251572327044025,119,cuidados_thrs_hombres
No participan en el mercado laboral,2.2839506172839505,161,cuidados_thrs_hombres
No participan en el mercado laboral,2.2871621621621623,139,cuidados_thrs_hombres
No participan en el mercado laboral,2.292207792207792,45,cuidados_thrs_hombres
No participan en el mercado laboral,2.2972972972972974,148,cuidados_thrs_hombres
No participan en el mercado laboral,2.309734513274336,55,cuidados_thrs_hombres
No participan en el mercado laboral,2.3166322314049586,1039,cuidados_thrs_hombres
No participan en el mercado laboral,2.3178807947019866,70,cuidados_thrs_hombres
No participan en el mercado laboral,2.3316391359593394,787,cuidados_thrs_hombres
No participan en el mercado laboral,2.3333333333333335,1194,cuidados_thrs_hombres
No participan en el mercado laboral,2.346487766377269,423,cuidados_thrs_hombres
No participan en el mercado laboral,2.349374398460058,338,cuidados_thrs_hombres
No participan en el mercado laboral,2.3636363636363638,78,cuidados_thrs_hombres
No participan en el mercado laboral,2.3676470588235294,23,cuidados_thrs_hombres
No participan en el mercado laboral,2.3804081632653062,319,cuidados_thrs_hombres
No participan en el mercado laboral,2.380813953488372,117,cuidados_thrs_hombres
No participan en el mercado laboral,2.3870967741935485,156,cuidados_thrs_hombres
No participan en el mercado laboral,2.4097560975609755,494,cuidados_thrs_hombres
No participan en el mercado laboral,2.4341517857142856,389,cuidados_thrs_hombres
No participan en el mercado laboral,2.4469914040114613,210,cuidados_thrs_hombres
No participan en el mercado laboral,2.468599033816425,106,cuidados_thrs_hombres
No participan en el mercado laboral,2.4743589743589745,37,cuidados_thrs_hombres
No participan en el mercado laboral,2.4761120263591434,106,cuidados_thrs_hombres
No participan en el mercado laboral,2.4783549783549783,190,cuidados_thrs_hombres
No participan en el mercado laboral,2.4813895781637716,100,cuidados_thrs_hombres
No participan en el mercado laboral,2.4816625916870416,197,cuidados_thrs_hombres
No participan en el mercado laboral,2.4817351598173514,148,cuidados_thrs_hombres
No participan en el mercado laboral,2.4819734345351043,157,cuidados_thrs_hombres
No participan en el mercado laboral,2.4829268292682927,30,cuidados_thrs_hombres
No participan en el mercado laboral,2.48381601362862,344,cuidados_thrs_hombres
No participan en el mercado laboral,2.4959473150962515,324,cuidados_thrs_hombres
No participan en el mercado laboral,2.5,2015,cuidados_thrs_hombres
No participan en el mercado laboral,2.510160172125269,570,cuidados_thrs_hombres
No participan en el mercado laboral,2.518134715025907,162,cuidados_thrs_hombres
No participan en el mercado laboral,2.5194621372965322,356,cuidados_thrs_hombres
No participan en el mercado laboral,2.5240384615384617,76,cuidados_thrs_hombres
No participan en el mercado laboral,2.525,101,cuidados_thrs_hombres
No participan en el mercado laboral,2.5328343795267987,807,cuidados_thrs_hombres
No participan en el mercado laboral,2.5344827586206895,84,cuidados_thrs_hombres
No participan en el mercado laboral,2.5345622119815667,110,cuidados_thrs_hombres
No participan en el mercado laboral,2.573221757322176,790,cuidados_thrs_hombres
No participan en el mercado laboral,2.574468085106383,208,cuidados_thrs_hombres
No participan en el mercado laboral,2.5759717314487633,226,cuidados_thrs_hombres
No participan en el mercado laboral,2.577319587628866,125,cuidados_thrs_hombres
No participan en el mercado laboral,2.5879732739420938,117,cuidados_thrs_hombres
No participan en el mercado laboral,2.632933104631218,115,cuidados_thrs_hombres
No participan en el mercado laboral,2.6403162055335967,81,cuidados_thrs_hombres
No participan en el mercado laboral,2.643646408839779,69,cuidados_thrs_hombres
No participan en el mercado laboral,2.6443987667009248,280,cuidados_thrs_hombres
No participan en el mercado laboral,2.6530612244897958,30,cuidados_thrs_hombres
No participan en el mercado laboral,2.6666666666666665,416,cuidados_thrs_hombres
No participan en el mercado laboral,2.6713286713286712,94,cuidados_thrs_hombres
No participan en el mercado laboral,2.6857142857142855,23,cuidados_thrs_hombres
No participan en el mercado laboral,2.6872037914691944,81,cuidados_thrs_hombres
No participan en el mercado laboral,2.68868778280543,344,cuidados_thrs_hombres
No participan en el mercado laboral,2.694556451612903,259,cuidados_thrs_hombres
No participan en el mercado laboral,2.709090909090909,181,cuidados_thrs_hombres
No participan en el mercado laboral,2.72,68,cuidados_thrs_hombres
No participan en el mercado laboral,2.7204610951008648,109,cuidados_thrs_hombres
No participan en el mercado laboral,2.728700906344411,757,cuidados_thrs_hombres
No participan en el mercado laboral,2.738231917336395,178,cuidados_thrs_hombres
No participan en el mercado laboral,2.7476635514018692,125,cuidados_thrs_hombres
No participan en el mercado laboral,2.763157894736842,94,cuidados_thrs_hombres
No participan en el mercado laboral,2.7714701601164484,224,cuidados_thrs_hombres
No participan en el mercado laboral,2.7745664739884393,48,cuidados_thrs_hombres
No participan en el mercado laboral,2.7754010695187166,229,cuidados_thrs_hombres
No participan en el mercado laboral,2.7764350453172204,208,cuidados_thrs_hombres
No participan en el mercado laboral,2.7836879432624113,125,cuidados_thrs_hombres
No participan en el mercado laboral,2.784561403508772,521,cuidados_thrs_hombres
No participan en el mercado laboral,2.788135593220339,142,cuidados_thrs_hombres
No participan en el mercado laboral,2.7983193277310923,31,cuidados_thrs_hombres
No participan en el mercado laboral,2.801961823966066,676,cuidados_thrs_hombres
No participan en el mercado laboral,2.80293501048218,143,cuidados_thrs_hombres
No participan en el mercado laboral,2.81021897810219,111,cuidados_thrs_hombres
No participan en el mercado laboral,2.811224489795918,1080,cuidados_thrs_hombres
No participan en el mercado laboral,2.8155668358714045,416,cuidados_thrs_hombres
No participan en el mercado laboral,2.824468085106383,350,cuidados_thrs_hombres
No participan en el mercado laboral,2.830578512396694,46,cuidados_thrs_hombres
No participan en el mercado laboral,2.844682478959449,1104,cuidados_thrs_hombres
No participan en el mercado laboral,2.8461538461538463,407,cuidados_thrs_hombres
No participan en el mercado laboral,2.8493647912885662,157,cuidados_thrs_hombres
No participan en el mercado laboral,2.8550555230859147,591,cuidados_thrs_hombres
No participan en el mercado laboral,2.865546218487395,103,cuidados_thrs_hombres
No participan en el mercado laboral,2.8658536585365852,245,cuidados_thrs_hombres
No participan en el mercado laboral,2.867231638418079,203,cuidados_thrs_hombres
No participan en el mercado laboral,2.876847290640394,127,cuidados_thrs_hombres
No participan en el mercado laboral,2.880952380952381,130,cuidados_thrs_hombres
No participan en el mercado laboral,2.883248730964467,122,cuidados_thrs_hombres
No participan en el mercado laboral,2.884180790960452,107,cuidados_thrs_hombres
No participan en el mercado laboral,2.8869565217391306,42,cuidados_thrs_hombres
No participan en el mercado laboral,2.887218045112782,69,cuidados_thrs_hombres
No participan en el mercado laboral,2.888655462184874,423,cuidados_thrs_hombres
No participan en el mercado laboral,2.8993630573248406,146,cuidados_thrs_hombres
No participan en el mercado laboral,2.907473309608541,129,cuidados_thrs_hombres
No participan en el mercado laboral,2.908860759493671,225,cuidados_thrs_hombres
No participan en el mercado laboral,2.911504424778761,218,cuidados_thrs_hombres
No participan en el mercado laboral,2.912472647702407,484,cuidados_thrs_hombres
No participan en el mercado laboral,2.923076923076923,38,cuidados_thrs_hombres
No participan en el mercado laboral,2.925274725274725,167,cuidados_thrs_hombres
No participan en el mercado laboral,2.927113702623907,157,cuidados_thrs_hombres
No participan en el mercado laboral,2.935483870967742,45,cuidados_thrs_hombres
No participan en el mercado laboral,2.9368421052631577,63,cuidados_thrs_hombres
No participan en el mercado laboral,2.9381541389153187,558,cuidados_thrs_hombres
No participan en el mercado laboral,2.9494949494949494,97,cuidados_thrs_hombres
No participan en el mercado laboral,2.9503184713375794,194,cuidados_thrs_hombres
No participan en el mercado laboral,2.9508196721311477,244,cuidados_thrs_hombres
No participan en el mercado laboral,2.9549098196392785,738,cuidados_thrs_hombres
No participan en el mercado laboral,2.959016393442623,371,cuidados_thrs_hombres
No participan en el mercado laboral,2.95959595959596,107,cuidados_thrs_hombres
No participan en el mercado laboral,2.9611510791366906,199,cuidados_thrs_hombres
No participan en el mercado laboral,2.9636711281070744,213,cuidados_thrs_hombres
No participan en el mercado laboral,2.9726027397260273,101,cuidados_thrs_hombres
No participan en el mercado laboral,2.9930555555555554,145,cuidados_thrs_hombres
